SampleID,Cq_SAMP_B2M,Cq_SAMP_Tel,RTL_PU_CAL,RTL_resp_CAL,RTL_No_CAL,RTL_NO_CAL_Corrected,Plate,ExtrMethod
53,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
54,25.64090169,13.44771193,1.123450104,1.123450104,0.000496,1.435800399,Puregene 1,PU
54,NA,NA,NA,NA,NA,NA,Puregene 1,PU
54,NA,NA,NA,NA,NA,NA,Puregene 1,PU
54,25.54223851,13.67082892,1.185393976,1.185393976,0.000552968,1.167078745,Puregene 2,PU
54,NA,NA,NA,NA,NA,NA,Puregene 2,PU
54,NA,NA,NA,NA,NA,NA,Puregene 2,PU
54,25.76282556,13.72044804,1.303700253,1.303700253,0.000511373,1.299978535,Puregene 3,PU
54,NA,NA,NA,NA,NA,NA,Puregene 3,PU
54,NA,NA,NA,NA,NA,NA,Puregene 3,PU
54,25.74390987,13.80202534,1.461845499,1.461845499,0.000524213,1.217823247,Puregene 4,PU
54,NA,NA,NA,NA,NA,NA,Puregene 4,PU
54,NA,NA,NA,NA,NA,NA,Puregene 4,PU
54,25.66485571,14.27968256,0.767453742,1.010469898,0.000672214,0.853462577,SpinColumn 1,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
54,25.70791435,14.55027494,0.9174018,1.126687594,0.000701841,0.740561188,SpinColumn 2,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
54,25.74396319,14.43459616,0.877234023,1.013,0.00064881,0.81341898,SpinColumn 3,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
54,25.84613306,14.6395192,0.902866733,1.14863348,0.000697661,0.765903127,SpinColumn 4,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
54,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
55,26.21876072,13.96560662,1.163459919,1.163459919,0.000478943,1.486934065,Puregene 1,PU
55,NA,NA,NA,NA,NA,NA,Puregene 1,PU
55,NA,NA,NA,NA,NA,NA,Puregene 1,PU
55,26.09779535,14.11439434,1.271715319,1.271715319,0.000515433,1.252066357,Puregene 2,PU
55,NA,NA,NA,NA,NA,NA,Puregene 2,PU
55,NA,NA,NA,NA,NA,NA,Puregene 2,PU
55,26.17391599,13.97755797,1.436131342,1.436131342,0.000464218,1.432031562,Puregene 3,PU
55,NA,NA,NA,NA,NA,NA,Puregene 3,PU
55,NA,NA,NA,NA,NA,NA,Puregene 3,PU
55,26.17715058,14.32014188,1.385572624,1.385572624,0.00055307,1.154282416,Puregene 4,PU
55,NA,NA,NA,NA,NA,NA,Puregene 4,PU
55,NA,NA,NA,NA,NA,NA,Puregene 4,PU
55,25.55104068,14.39156287,0.666336141,0.877333155,0.000774224,0.74101269,SpinColumn 1,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
55,25.41143301,14.77463421,0.663531766,0.814902487,0.000970369,0.535627759,SpinColumn 2,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
55,25.59613113,14.6270409,0.710213685,0.82,0.00080139,0.658548666,SpinColumn 3,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
55,25.74333429,14.67040181,0.830855582,1.057020381,0.000758128,0.704815966,SpinColumn 4,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
55,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
56,26.03555484,14.27128097,0.853666281,0.853666281,0.000652751,1.091009196,Puregene 1,PU
56,NA,NA,NA,NA,NA,NA,Puregene 1,PU
56,NA,NA,NA,NA,NA,NA,Puregene 1,PU
56,26.12052587,14.61305081,0.940015202,0.940015202,0.000697313,0.925491258,Puregene 2,PU
56,NA,NA,NA,NA,NA,NA,Puregene 2,PU
56,NA,NA,NA,NA,NA,NA,Puregene 2,PU
56,26.14407227,14.56366315,0.972270414,0.972270414,0.000685692,0.969494839,Puregene 3,PU
56,NA,NA,NA,NA,NA,NA,Puregene 3,PU
56,NA,NA,NA,NA,NA,NA,Puregene 3,PU
56,26.03215502,NA,NA,NA,NA,NA,Puregene 4,PU
56,NA,NA,NA,NA,NA,NA,Puregene 4,PU
56,NA,NA,NA,NA,NA,NA,Puregene 4,PU
56,25.47588789,14.31302186,0.667292857,0.878592818,0.000773114,0.742076632,SpinColumn 1,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
56,25.36837991,14.78891776,0.640173749,0.786215834,0.001005774,0.516772292,SpinColumn 2,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
56,25.4209464,14.68273324,0.61468437,0.71,0.000925936,0.569968699,SpinColumn 3,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
56,25.54000311,14.74447598,0.699347483,0.889714842,0.000900689,0.593257459,SpinColumn 4,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
56,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
